id,date,bus_route_id,in_out,station_code,station_name,latitude,longitude,ride6,ride7,ride8,ride9,ride10,ride11,off6,off7,off8,off9,off10,off11,ride18,지번주소,si,city,dong,road_addr,weather_addr,temperature,precipitation,bus_interval,date_day,date_dayofweek,date_dayofname,weekday,weekend,holiday,typhoon,in_,out,ride67,ride89,ride1011,off67,off89,off1011,ride_sum,off_sum,bus_route_id_sum,bus_route_id_all_sum
11460,2019-09-01,32660000,시내,723,용흥리상동,33.45592,126.37002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,23.3,26.1,74.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,38
18907,2019-09-02,28070000,시내,723,용흥리상동,33.45592,126.37002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,24.1,25.7,122.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,38
26361,2019-09-02,32660000,시내,723,용흥리상동,33.45592,126.37002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,24.1,25.7,74.0,2,0,Monday,1.0,0.0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2,38
34139,2019-09-03,28070000,시내,723,용흥리상동,33.45592,126.37002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,24.8,13.9,122.0,3,1,Tuesday,1.0,0.0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2,38
41814,2019-09-03,32660000,시내,723,용흥리상동,33.45592,126.37002,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,24.8,13.9,74.0,3,1,Tuesday,1.0,0.0,0,0,1,0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,2,38
49337,2019-09-04,28070000,시내,723,용흥리상동,33.45592,126.37002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,24.7,43.0,122.0,4,2,Wednesday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,38
56595,2019-09-04,32660000,시내,723,용흥리상동,33.45592,126.37002,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,24.7,43.0,74.0,4,2,Wednesday,1.0,0.0,0,0,1,0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2,38
64499,2019-09-05,28070000,시내,723,용흥리상동,33.45592,126.37002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,26.2,7.0,122.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,38
72250,2019-09-05,32660000,시내,723,용흥리상동,33.45592,126.37002,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,26.2,7.0,74.0,5,3,Thursday,1.0,0.0,0,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2,38
80015,2019-09-06,28070000,시내,723,용흥리상동,33.45592,126.37002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 애월읍 신엄리 3208,제주시,애월읍,신엄리,신용로,제주,26.8,68.8,122.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,38
